Building,Abbreviation,RoomType,BuildingType,Gender,TimeStamp,BedsAvailable
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-18T12:00:00Z,7
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-18T13:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-18T14:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-18T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-18T16:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-19T10:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-19T11:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-19T12:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-19T13:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-19T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T09:00:00Z,4
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T10:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T11:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T12:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T13:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T14:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T16:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T10:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T11:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T12:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T13:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-18T09:00:00Z,16
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-18T10:00:00Z,15
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-18T11:00:00Z,12
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-18T12:00:00Z,4
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-18T13:00:00Z,3
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-18T14:00:00Z,3
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-18T15:00:00Z,3
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-18T16:00:00Z,1
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-19T10:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-19T11:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-19T12:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-19T13:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Male,2025-02-19T15:00:00Z,0
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T09:00:00Z,750
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T10:00:00Z,736
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T11:00:00Z,725
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T12:00:00Z,725
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T13:00:00Z,723
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T14:00:00Z,714
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T15:00:00Z,706
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T16:00:00Z,706
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T10:00:00Z,696
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T11:00:00Z,678
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T12:00:00Z,675
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T13:00:00Z,670
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T15:00:00Z,653
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,33
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,33
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,30
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,30
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,30
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,30
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,30
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,30
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,30
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,30
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,30
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,24
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,24
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T09:00:00Z,462
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T10:00:00Z,457
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T11:00:00Z,447
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T12:00:00Z,439
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T13:00:00Z,436
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T14:00:00Z,436
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T15:00:00Z,428
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T16:00:00Z,424
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T10:00:00Z,421
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T11:00:00Z,416
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T12:00:00Z,413
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T13:00:00Z,389
De Neve Plaza,DEN,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T15:00:00Z,369
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-18T09:00:00Z,273
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-18T10:00:00Z,271
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-18T11:00:00Z,268
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-18T12:00:00Z,264
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-18T13:00:00Z,264
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-18T14:00:00Z,257
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-18T15:00:00Z,256
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-18T16:00:00Z,254
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-19T10:00:00Z,252
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-19T11:00:00Z,251
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-19T12:00:00Z,250
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-19T13:00:00Z,247
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Female,2025-02-19T15:00:00Z,243
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,33
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,33
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,33
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,33
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,33
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,27
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,27
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,27
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,27
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,27
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,27
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,27
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,27
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-18T09:00:00Z,126
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-18T10:00:00Z,126
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-18T11:00:00Z,126
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-18T12:00:00Z,126
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-18T13:00:00Z,126
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-18T14:00:00Z,126
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-18T15:00:00Z,124
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-18T16:00:00Z,122
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-19T10:00:00Z,122
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-19T11:00:00Z,122
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-19T12:00:00Z,122
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-19T13:00:00Z,119
De Neve Residence Hall,DN,Deluxe Triple,Dorm,Male,2025-02-19T15:00:00Z,117
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-18T09:00:00Z,468
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-18T10:00:00Z,468
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-18T11:00:00Z,468
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-18T12:00:00Z,468
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-18T13:00:00Z,463
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-18T14:00:00Z,461
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-18T15:00:00Z,459
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-18T16:00:00Z,456
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-19T10:00:00Z,455
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-19T11:00:00Z,454
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-19T12:00:00Z,454
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-19T13:00:00Z,454
Dykstra Hall,DYK,Classic Triple,Dorm,Female,2025-02-19T15:00:00Z,450
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,36
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-18T09:00:00Z,261
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-18T10:00:00Z,260
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-18T11:00:00Z,260
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-18T12:00:00Z,260
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-18T13:00:00Z,260
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-18T14:00:00Z,260
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-18T15:00:00Z,260
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-18T16:00:00Z,260
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-19T10:00:00Z,260
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-19T11:00:00Z,260
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-19T12:00:00Z,259
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-19T13:00:00Z,259
Dykstra Hall,DYK,Classic Triple,Dorm,Male,2025-02-19T15:00:00Z,257
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-18T09:00:00Z,588
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-18T10:00:00Z,588
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-18T11:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-18T12:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-18T13:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-18T14:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-18T15:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-18T16:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-19T10:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-19T11:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-19T12:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-19T13:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Female,2025-02-19T15:00:00Z,580
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,48
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-18T09:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-18T10:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-18T11:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-18T12:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-18T13:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-18T14:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-18T15:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-18T16:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-19T10:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-19T11:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-19T12:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-19T13:00:00Z,366
Hedrick Hall,HED,Classic Triple,Dorm,Male,2025-02-19T15:00:00Z,366
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T09:00:00Z,414
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T10:00:00Z,411
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T11:00:00Z,411
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T12:00:00Z,411
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T13:00:00Z,410
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T14:00:00Z,410
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T15:00:00Z,410
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T16:00:00Z,409
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T10:00:00Z,409
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T11:00:00Z,408
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T12:00:00Z,407
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T13:00:00Z,407
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T15:00:00Z,402
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,30
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T09:00:00Z,252
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T10:00:00Z,252
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T11:00:00Z,252
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T12:00:00Z,251
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T13:00:00Z,251
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T14:00:00Z,251
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T15:00:00Z,251
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T16:00:00Z,251
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T10:00:00Z,251
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T11:00:00Z,251
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T12:00:00Z,251
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T13:00:00Z,251
Hedrick Summit,SMT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T15:00:00Z,251
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T09:00:00Z,264
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T10:00:00Z,264
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T11:00:00Z,264
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T12:00:00Z,264
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T13:00:00Z,263
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T14:00:00Z,261
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T15:00:00Z,263
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T16:00:00Z,263
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T10:00:00Z,263
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T11:00:00Z,261
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T12:00:00Z,261
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T13:00:00Z,261
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T15:00:00Z,260
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,18
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,18
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,18
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,18
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,18
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,18
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,18
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,18
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,18
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,14
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,14
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,4
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,4
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T09:00:00Z,168
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T10:00:00Z,168
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T11:00:00Z,168
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T12:00:00Z,168
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T13:00:00Z,168
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T14:00:00Z,168
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T15:00:00Z,168
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T16:00:00Z,167
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T10:00:00Z,167
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T11:00:00Z,167
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T12:00:00Z,167
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T13:00:00Z,167
Hitch Suites,HIT,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T15:00:00Z,167
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-18T09:00:00Z,999
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-18T10:00:00Z,993
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-18T11:00:00Z,980
